time,cont,conterr
1.1033948375276195,-0.4303112313937625,0.126
1.10454996927499,-0.9499323410013594,0.04
1.1046710029298041,0.25710419485792224,0.055
1.1081600005197525,-0.9553450608930922,0.036
1.108253448555943,-0.14343707713126053,0.044
1.1093394730124309,-0.8470906630581827,0.029
1.1094637107848593,-0.31664411366710055,0.045
1.1105632097965539,-0.32205683355885273,0.036
1.1106579991749101,-0.1759133964817161,0.036
1.1118384498045022,-0.11096075778078562,0.026
1.1141209298955848,-0.5926928281461363,0.02
1.1153140651389326,-0.12178619756427089,0.028
1.1165145927479023,-0.4303112313937816,0.023
1.1178186818013214,0.16508795669825016,0.029
1.1178567080725448,-0.5115020297699495,0.061
1.1213810959985744,-0.240866035182685,0.025
1.122517305111976,-0.7388362652232732,0.021
1.1237683182508453,-0.6901217861975608,0.025
1.1261835792292767,-0.6738836265223234,0.04
1.127318257606353,-0.7280108254397879,0.037
1.1297088062433502,-0.46278755074423716,0.053
1.1308440048550121,-0.32205683355885273,0.084
1.1381026342281961,0.7280108254397879,0.094
1.1417076824887014,-0.7983761840324706,0.032
1.1428959606109972,-0.2138024357239432,0.03
1.1453197922744027,-0.6414073071718487,0.028
1.14649079956747,-0.6630581867388383,0.022
1.1512683103394457,-0.5981055480378887,0.025
1.1524683093229462,-0.8254397834911931,0.029
1.4762184792982116,1.30175913396483,0.039
1.4930121707082908,1.875507442489853,0.068
1.4990212973010726,1.1718538565629117,0.028
1.5013991960865272,0.8958051420838951,0.029
1.5026299884023668,1.144790257104189,0.023
1.5061683974895277,0.5548037889039286,0.031
1.5122032049710854,0.7713125845737672,0.033
1.5146193997346367,1.0852503382949914,0.023
1.5169254282321725,0.7117726657645504,0.022
1.5170145609584536,0.571041948579166,0.024
1.518125925873711,0.8525033829499349,0.026
1.5194001469890446,0.5493910690121764,0.022
1.5205147304062874,1.4533152909336806,0.051
1.5206141719284667,1.0852503382949914,0.032
1.5289836639627863,0.3978349120433067,0.047
1.530149922017551,0.41407307171854413,0.06
1.535004064302715,0.8525033829499349,0.04
1.536180688690854,0.4627875507442374,0.028
1.5397848115571313,1.1989174560216536,0.028
1.542128783615782,0.9336941813261026,0.028
1.5481750230725182,1.3829499323409977,0.031
1.5504591178087241,0.7063599458727983,0.023
1.5540725917118454,0.7496617050067775,0.024
1.5553138762242562,1.0635994587280213,0.027
1.5625000623322505,1.4479025710419475,0.099
1.5648925936144136,1.6589986468200335,0.056
1.56966323944753,0.32205683355887205,0.032
1.5732426799397872,0.6305818673883636,0.033
1.5768319425568982,0.47361299052774175,0.026
1.5804338670125024,0.7875507442489851,0.025
1.582827025213303,0.7821380243572524,0.027
1.58760276071472,0.3815967523680692,0.037
1.9209549699328359,0.5710419485791469,0.048
1.9233571627144177,-0.4465493910689997,0.035
1.9340954698068265,0.13802435723950834,0.025
1.9352911486856357,-0.01353179972936136,0.028
1.9401486748929853,0.3437077131258617,0.021
1.9437216687917163,0.3761840324763366,0.021
1.9569245656496692,0.25710419485792224,0.029
1.9629242800720466,-0.13261163734775616,0.026
1.96409890623196,-0.25169147496617006,0.029
1.9677163346371342,0.10013531799730035,0.027
1.9689085744536685,0.10554803788903344,0.028
1.9701142852293256,0.040595399188103176,0.029
1.9713110705056396,0.32205683355885295,0.025
1.974910132472342,0.21380243572394297,0.034
1.976102951259627,0.035182679296350994,0.023
1.9880865764805238,-0.31664411366711986,0.079
1.992776908402659,-0.040595399188103176,0.025
1.9963788172752026,-0.25169147496617006,0.023
2.0,0.44654939106901903,0.032
